Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Ratings
VRV6CSOU,Headphones,Home Appliances,Product_B2932,72.28,27,3,14x10x13 cm,15-03-2023,01-01-2026,ASOP3Q,"XQ7,I3G",Red/Small,4
60834AEX,Smartphone,Electronics,Product_6SEHQ,160.24,56,2,14x17x5 cm,15-03-2023,01-01-2024,IEFHF6,"6Q2,1T4",Green/Large,5
WO0LMJ4X,Smartphone,Home Appliances,Product_STR1X,28.05,78,3,6x8x14 cm,15-03-2023,01-01-2024,BTCZDC,"R75,2BH",Green/Large,3
CKCQ7SAF,Monitor,Electronics,Product_C5ACJ,481.72,36,3,12x5x11 cm,30-07-2023,01-01-2024,Z8YM4X,"6NY,I2X",Blue/Medium,1
B8FVOJ7N,Monitor,Clothing,Product_WFE46,465.73,37,3,20x19x18 cm,01-01-2023,01-01-2026,OBQQ7O,"RGT,0XL",Red/Small,2
JF46ALKB,Laptop,Electronics,Product_YATSP,239.39,51,3,16x20x18 cm,15-03-2023,01-01-2025,7OJ9V6,"MGW,K9A",Red/Small,2
313FRWFJ,Smartphone,Home Appliances,Product_OSBRM,196.83,84,2,11x18x16 cm,30-07-2023,01-01-2025,YFT1B0,"9HH,EZW",Green/Large,5
VEVRO1U1,Headphones,Home Appliances,Product_ISI4Q,146.3,98,1,9x12x20 cm,30-07-2023,01-01-2025,9I3U41,"VI6,9XF",Blue/Medium,5
TIO68WWL,Smartphone,Home Appliances,Product_3O2KC,114.82,40,1,7x19x13 cm,01-01-2023,01-01-2026,QCDW7S,"RPU,LYD",Red/Small,3
697UPW4T,Monitor,Home Appliances,Product_0MDAI,356.42,24,3,13x16x12 cm,30-07-2023,01-01-2024,87H0PZ,"006,1X4",Red/Small,1
PJYAANGT,Smartphone,Home Appliances,Product_7PH21,209.38,77,1,5x8x9 cm,30-07-2023,01-01-2026,UYA9JT,"1QJ,ZWD",Blue/Medium,5
FHG4R5AG,Headphones,Electronics,Product_OVCXU,319.67,25,1,17x17x5 cm,30-07-2023,01-01-2025,8B49IR,"MJ5,QSV",Blue/Medium,2
4Z9EYTQP,Headphones,Clothing,Product_A3JJM,284.84,29,2,15x20x8 cm,01-01-2023,01-01-2026,SG80DN,"S48,6RY",Blue/Medium,1
XLBT6YOL,Smartphone,Clothing,Product_9MI1A,276.74,39,3,7x18x5 cm,01-01-2023,01-01-2024,ZQC9YY,"Z7G,IWD",Red/Small,5
JVV4JSPR,Headphones,Home Appliances,Product_O7FKT,285.8,15,1,20x20x6 cm,01-01-2023,01-01-2024,YJKNSA,"13X,23U",Blue/Medium,2
ZLKZTYI6,Headphones,Home Appliances,Product_VJ2FL,243.64,70,1,16x20x17 cm,30-07-2023,01-01-2024,KXH26F,"9Z8,ZTF",Blue/Medium,5
KQK8C1TK,Headphones,Home Appliances,Product_QCBGC,69.89,53,2,14x17x17 cm,01-01-2023,01-01-2024,VPBB3H,"SYY,KVA",Blue/Medium,2
HJCQAK0E,Laptop,Electronics,Product_Z8UAU,87.54,21,2,7x19x12 cm,01-01-2023,01-01-2026,S1H3O4,"4NA,SGL",Green/Large,2
PF2T1C3O,Headphones,Clothing,Product_WJGTP,87.56,16,3,6x9x6 cm,30-07-2023,01-01-2024,PC6SW3,"H47,BMN",Green/Large,2
Z9NFZSBQ,Laptop,Electronics,Product_TBTUQ,84.74,2,3,9x12x8 cm,30-07-2023,01-01-2024,JP1ADC,"XFZ,AIS",Red/Small,1
JJ2JBRPB,Laptop,Electronics,Product_HHABG,426.27,5,3,6x16x14 cm,01-01-2023,01-01-2026,BTV2M5,"A5X,AG4",Red/Small,4
E1KRAGNF,Laptop,Electronics,Product_UGLA0,276.92,92,3,15x19x14 cm,01-01-2023,01-01-2025,O6MARI,"7UN,636",Green/Large,4
QXOXMGM7,Monitor,Electronics,Product_3E9FQ,112.02,39,1,7x13x20 cm,01-01-2023,01-01-2026,N39P6D,"936,9OA",Green/Large,3
HV1DCUL6,Laptop,Home Appliances,Product_MPR2W,153.04,68,1,13x9x18 cm,30-07-2023,01-01-2026,CX10HP,"F1S,CZC",Red/Small,2
6K7MG5QA,Smartphone,Clothing,Product_XXQR6,176.9,95,3,11x11x20 cm,30-07-2023,01-01-2025,KMIJ0T,"6PB,BGY",Red/Small,3
D0QN3XZ2,Headphones,Electronics,Product_NMFP7,402.39,58,3,15x9x19 cm,30-07-2023,01-01-2026,ACUMZG,"9GJ,S3P",Blue/Medium,2
067JODC2,Smartphone,Clothing,Product_C5Z1W,403.98,29,3,8x19x9 cm,30-07-2023,01-01-2026,MM5BU8,"OUK,43E",Red/Small,1
0C5IMXQW,Laptop,Electronics,Product_AVD08,39.65,86,3,12x15x10 cm,01-01-2023,01-01-2024,ITD0P5,"WSX,UND",Red/Small,3
9TUCRWMB,Headphones,Home Appliances,Product_E5CP7,190.34,27,1,20x14x8 cm,15-03-2023,01-01-2025,3P04AU,"YZ9,UX7",Blue/Medium,2
1H5PIQIF,Laptop,Home Appliances,Product_JJJFV,286.34,62,2,14x10x13 cm,15-03-2023,01-01-2025,6GAZKF,"SZ8,DCN",Blue/Medium,3
LYJP5TZ1,Headphones,Clothing,Product_CPJDZ,244.27,38,2,20x11x8 cm,01-01-2023,01-01-2025,5R66QR,"P4W,IWP",Blue/Medium,3
AFFYWOUN,Smartphone,Clothing,Product_3M2A3,338.37,65,1,20x7x13 cm,01-01-2023,01-01-2025,KZACCE,"DER,RE9",Blue/Medium,2
WK17I916,Laptop,Clothing,Product_LQ8WL,17.26,22,1,10x20x17 cm,01-01-2023,01-01-2024,N1ODSF,"XZ8,B2H",Red/Small,5
6TLCCB0S,Smartphone,Clothing,Product_1Y540,414.39,90,1,11x13x12 cm,01-01-2023,01-01-2026,Q1QCC1,"313,8EV",Red/Small,5
0DTBBVR6,Laptop,Clothing,Product_OENWI,182.98,15,1,9x14x16 cm,15-03-2023,01-01-2024,BH36SM,"IUY,LOQ",Red/Small,4
CVRIV0P7,Laptop,Clothing,Product_2QN0Z,417.94,31,2,8x18x14 cm,30-07-2023,01-01-2026,DODPEJ,"0H3,U7V",Green/Large,3
I4NAHFKS,Headphones,Clothing,Product_NX8WT,257.31,86,1,16x6x6 cm,01-01-2023,01-01-2025,O5CL6D,"14C,H3I",Blue/Medium,3
3OLB4JDE,Smartphone,Electronics,Product_4ASD4,158.24,21,1,15x5x6 cm,01-01-2023,01-01-2024,LTEHTA,"M17,LAA",Blue/Medium,2
0A1CYDBQ,Headphones,Electronics,Product_78DCL,93.15,58,3,7x17x11 cm,01-01-2023,01-01-2026,OHY8RN,"QC1,X2J",Green/Large,5
FUTBMQ6Q,Laptop,Electronics,Product_XT89I,365.64,34,2,20x14x17 cm,30-07-2023,01-01-2024,G7P7UW,"60S,U2L",Blue/Medium,4
AMJFMIZR,Monitor,Clothing,Product_6HP8V,50.46,8,3,9x20x5 cm,01-01-2023,01-01-2026,XL3QAK,"WWG,SBI",Green/Large,1
WO1T4SPX,Headphones,Electronics,Product_3VN11,39.87,39,2,19x17x7 cm,01-01-2023,01-01-2025,OHC1I9,"FVY,XOD",Red/Small,2
79Y77H89,Monitor,Electronics,Product_W2EPW,400.29,81,1,12x18x8 cm,01-01-2023,01-01-2026,DFZTL4,"SWI,1TW",Green/Large,4
N7A4W7LW,Monitor,Clothing,Product_1GYOX,58.17,69,2,19x20x19 cm,30-07-2023,01-01-2025,XQMW8V,"P5O,SS2",Green/Large,5
6AEXV0T9,Monitor,Clothing,Product_6V0CY,83.99,10,3,8x12x13 cm,01-01-2023,01-01-2025,LA9NK1,"835,91D",Blue/Medium,3
4JF4OTOV,Monitor,Home Appliances,Product_0EH2G,328.79,5,2,19x7x8 cm,30-07-2023,01-01-2026,FZDTQW,"ZEF,LSR",Blue/Medium,3
NZK7GHCZ,Headphones,Electronics,Product_HVTBZ,286.5,43,1,7x12x16 cm,30-07-2023,01-01-2026,AOFSNV,"ARO,6KM",Green/Large,2
RL41Z5C4,Headphones,Electronics,Product_VBO1P,32.32,96,2,5x19x20 cm,30-07-2023,01-01-2026,A9S1N7,"POC,Q97",Red/Small,1
97JPCVOP,Headphones,Home Appliances,Product_HBZ6U,393.54,51,2,5x7x17 cm,15-03-2023,01-01-2026,T77B08,"0NP,WSG",Blue/Medium,1
YYPYGZT0,Smartphone,Electronics,Product_T01J3,95.5,80,1,17x6x8 cm,15-03-2023,01-01-2024,CLJ2S6,"N7O,MXO",Red/Small,5
SG24Z4FJ,Headphones,Clothing,Product_1X8XJ,364.78,16,2,19x15x13 cm,01-01-2023,01-01-2025,ASTG1I,"6N4,6RV",Green/Large,2
GX7WRKZU,Smartphone,Home Appliances,Product_ABBYL,389.81,99,1,19x15x17 cm,01-01-2023,01-01-2025,QSPO3Q,"FGQ,B34",Blue/Medium,1
5C559GQ9,Headphones,Home Appliances,Product_35SLR,218.48,14,1,18x20x17 cm,30-07-2023,01-01-2024,QLITT4,"VSD,DZ8",Green/Large,4
B4WJM7CR,Monitor,Clothing,Product_681UF,157.11,46,2,14x8x14 cm,30-07-2023,01-01-2025,GPV17C,"PG7,9QA",Blue/Medium,3
42NU4ZGU,Smartphone,Home Appliances,Product_0QVLC,257.97,9,1,20x17x6 cm,15-03-2023,01-01-2024,MA7NGT,"PEE,OE5",Green/Large,1
FUBU0M2B,Laptop,Electronics,Product_WB1PI,68.45,90,1,12x10x8 cm,30-07-2023,01-01-2024,I31B05,"642,WVR",Red/Small,5
N3U1G10B,Smartphone,Electronics,Product_HOPS1,191.06,42,3,5x11x5 cm,30-07-2023,01-01-2024,ENZQER,"KS5,02W",Blue/Medium,1
EC86X4CF,Laptop,Electronics,Product_CNJAX,335.72,50,3,16x12x5 cm,01-01-2023,01-01-2025,MCH2NY,"28O,C5M",Green/Large,4
4BRX4B4T,Laptop,Clothing,Product_7TJ45,152.33,93,1,9x9x14 cm,15-03-2023,01-01-2025,6SECAC,"JQV,GNM",Red/Small,2
8HKC50AJ,Laptop,Home Appliances,Product_DWYD5,65.17,75,3,17x19x14 cm,01-01-2023,01-01-2024,6ESGG1,"204,J2P",Blue/Medium,5
M2EA7N35,Headphones,Home Appliances,Product_R5ULO,261.53,92,2,14x9x15 cm,30-07-2023,01-01-2026,2JHAN9,"UZ4,GT3",Blue/Medium,2
04LS0VT9,Laptop,Electronics,Product_UY3NI,22.26,28,2,16x16x12 cm,30-07-2023,01-01-2025,JKB501,"YGL,8ZE",Green/Large,2
JO22GU20,Monitor,Home Appliances,Product_MEGVY,356.18,44,2,12x14x7 cm,01-01-2023,01-01-2025,FIHJ56,"RGO,ATT",Green/Large,2
X32MLDAG,Headphones,Clothing,Product_DHJ6F,415.4,38,1,11x10x6 cm,01-01-2023,01-01-2026,B8TP93,"N0N,50H",Blue/Medium,4
ULCTVPE0,Laptop,Home Appliances,Product_2UWS8,215.38,6,2,8x7x10 cm,15-03-2023,01-01-2026,3EVNDK,"DPK,CR1",Green/Large,2
OQ3S5Y25,Headphones,Home Appliances,Product_3D87M,183.47,57,2,15x14x14 cm,30-07-2023,01-01-2025,HG5XB5,"GDU,VAR",Red/Small,5
SLMQG4M3,Monitor,Clothing,Product_KZGIJ,373.33,88,1,5x10x17 cm,15-03-2023,01-01-2024,BZVDYP,"A23,OHP",Green/Large,5
NKAN34SG,Smartphone,Home Appliances,Product_S769B,290.95,39,2,12x7x16 cm,30-07-2023,01-01-2025,EMRL3Q,"S2L,LYX",Blue/Medium,1
WQH9GEMV,Laptop,Clothing,Product_EZNI4,119.01,7,3,18x12x16 cm,30-07-2023,01-01-2025,IM93QP,"ITW,XVC",Blue/Medium,3
W1194C4A,Monitor,Clothing,Product_9JOAK,250.12,44,1,7x5x10 cm,01-01-2023,01-01-2025,D333JZ,"UX0,F8W",Green/Large,3
0WYELZG7,Headphones,Clothing,Product_JUW1O,351.16,24,1,15x9x9 cm,15-03-2023,01-01-2026,A5GOVJ,"LTY,KW7",Blue/Medium,1
WR3NO9XC,Laptop,Home Appliances,Product_HK92G,44.15,20,1,19x7x9 cm,30-07-2023,01-01-2026,G5QSNV,"49B,FJ2",Red/Small,3
NN3MP9XU,Headphones,Home Appliances,Product_C4N32,482.55,84,2,20x17x5 cm,30-07-2023,01-01-2025,B7VGJJ,"2XV,4ZD",Red/Small,1
5BMROUQS,Smartphone,Electronics,Product_A29J6,73.97,36,1,19x20x14 cm,01-01-2023,01-01-2026,P7QDOT,"EN3,041",Green/Large,5
H5TYYPHR,Smartphone,Electronics,Product_Q4LI8,363.87,23,3,13x6x18 cm,15-03-2023,01-01-2025,EQ8QFL,"I57,NER",Red/Small,4
CREV63V4,Laptop,Clothing,Product_ZY3G2,38.1,10,1,13x12x18 cm,01-01-2023,01-01-2024,5QHIMQ,"X81,0BL",Blue/Medium,2
69DEYBHH,Laptop,Clothing,Product_LX8TJ,320.87,17,1,7x10x5 cm,01-01-2023,01-01-2025,73MTBP,"0PN,R6T",Blue/Medium,5
GANC6TZI,Monitor,Clothing,Product_2SFRF,72.41,52,2,7x18x10 cm,15-03-2023,01-01-2025,GSFNU0,"ZVR,SDI",Blue/Medium,1
BTIGH4DW,Laptop,Home Appliances,Product_6ZLSJ,452.82,62,1,18x12x7 cm,15-03-2023,01-01-2024,ST3W60,"SYA,YRB",Blue/Medium,4
6TOKQ03K,Smartphone,Electronics,Product_PS2J4,491.41,62,1,9x11x13 cm,30-07-2023,01-01-2024,GFLPN7,"7B9,CSK",Red/Small,2
D1HD0UO3,Monitor,Home Appliances,Product_5XW03,191.74,67,1,7x11x19 cm,15-03-2023,01-01-2025,ZIFQDI,"KY4,9X2",Green/Large,4
LV7OW3J1,Smartphone,Electronics,Product_0QB0W,44.83,17,3,5x18x12 cm,30-07-2023,01-01-2026,63L9CK,"XX2,5RI",Blue/Medium,1
EX9VH7Q5,Monitor,Electronics,Product_MBHHL,404.82,82,1,15x7x15 cm,30-07-2023,01-01-2025,UNR616,"Z3B,D2N",Blue/Medium,5
4TN8Q7JF,Headphones,Home Appliances,Product_OXWP3,354.19,81,2,19x15x5 cm,30-07-2023,01-01-2026,Z5ZOQY,"XZ6,VRT",Blue/Medium,4
END7MOJ6,Laptop,Clothing,Product_ORVBL,281.65,73,1,9x8x8 cm,15-03-2023,01-01-2026,7B0F26,"48V,A9P",Blue/Medium,1
LJNOLKJD,Headphones,Clothing,Product_A4HV9,269.28,27,2,7x15x6 cm,15-03-2023,01-01-2026,3A4TRF,"INE,AJ1",Red/Small,5
OVI9LKN0,Smartphone,Clothing,Product_FRHDO,66.73,84,2,18x18x18 cm,01-01-2023,01-01-2024,B712I5,"5VQ,BZ5",Green/Large,4
F8LCGA15,Smartphone,Home Appliances,Product_QY5FK,355.91,77,1,17x14x10 cm,01-01-2023,01-01-2025,ZRC31W,"7O6,DMF",Green/Large,4
OONID7KH,Laptop,Clothing,Product_YMVJQ,475.8,24,1,20x15x12 cm,01-01-2023,01-01-2024,CHI2QF,"IM0,RLR",Blue/Medium,2
009PBHZ6,Monitor,Clothing,Product_X5GT4,70.47,62,2,6x7x16 cm,15-03-2023,01-01-2024,WZW3SG,"61Z,IC1",Red/Small,4
KRCFQAQ0,Laptop,Home Appliances,Product_Q46U7,422.94,40,2,14x18x18 cm,30-07-2023,01-01-2025,YK46OP,"A17,66U",Green/Large,2
80588OMC,Smartphone,Electronics,Product_DUWPZ,81.48,62,1,11x20x13 cm,01-01-2023,01-01-2025,M0HYTE,"E4V,QGI",Red/Small,5
XH9I02BE,Smartphone,Electronics,Product_Q8PGB,338.15,84,3,19x13x11 cm,30-07-2023,01-01-2025,W0UE62,"0BJ,AL8",Blue/Medium,1
78R5KO35,Smartphone,Clothing,Product_XLW10,105.35,76,3,17x15x18 cm,01-01-2023,01-01-2024,CJQ0Q1,"Z03,MEV",Blue/Medium,2
PQQ9S7UB,Laptop,Home Appliances,Product_1T7CO,294.05,3,1,11x10x15 cm,15-03-2023,01-01-2025,HCDANZ,"0HY,IW2",Green/Large,5
07UI0RGB,Headphones,Home Appliances,Product_Y5ECT,23.39,18,1,7x11x19 cm,30-07-2023,01-01-2025,UEPOS3,"4UH,RT8",Blue/Medium,2
DAPU5ZFU,Laptop,Electronics,Product_G22M8,152.45,27,3,6x8x6 cm,01-01-2023,01-01-2026,5TRTLS,"C0C,FXQ",Red/Small,1
JW6XKLPR,Monitor,Clothing,Product_B7HKE,255.98,45,1,7x13x20 cm,15-03-2023,01-01-2024,JY33IM,"71B,U6I",Blue/Medium,4
RIJ2I96Y,Headphones,Home Appliances,Product_FRHP2,143.95,44,1,19x10x13 cm,15-03-2023,01-01-2026,T1ZVM6,"6JV,0UG",Red/Small,4
3AZGA318,Laptop,Clothing,Product_S069O,385.91,8,2,19x9x17 cm,01-01-2023,01-01-2025,8YTFFU,"LCW,F5U",Green/Large,4
1CNRF436,Monitor,Home Appliances,Product_TDYP8,21.66,99,2,6x16x7 cm,01-01-2023,01-01-2026,X1TORC,"PIH,8MM",Green/Large,5
ERMHPGXP,Monitor,Clothing,Product_9EYCN,458.3,22,1,19x12x15 cm,01-01-2023,01-01-2024,FLZYM4,"C28,8N0",Red/Small,3
OMN7PUZ0,Monitor,Clothing,Product_XTVGZ,63.09,24,3,13x6x16 cm,01-01-2023,01-01-2026,86D89L,"VBA,B9B",Blue/Medium,3
MOZIS6MJ,Smartphone,Electronics,Product_YVDQL,65.25,18,1,6x10x14 cm,01-01-2023,01-01-2026,I1L611,"IWQ,U06",Blue/Medium,3
KF4W7H9E,Monitor,Clothing,Product_5CBXS,40.6,84,2,7x10x5 cm,01-01-2023,01-01-2024,TI7UB8,"LV1,O97",Green/Large,3
79NSJ6W8,Monitor,Clothing,Product_M3KWE,106.13,6,1,10x20x18 cm,30-07-2023,01-01-2024,MNVLBT,"1GF,7FU",Red/Small,5
CN9VTGCC,Smartphone,Clothing,Product_PBFYY,488.81,55,3,6x11x5 cm,15-03-2023,01-01-2025,AWLZ34,"5UJ,WZK",Red/Small,4
55J04MNR,Laptop,Electronics,Product_P1VBD,154.94,39,1,14x12x9 cm,30-07-2023,01-01-2025,A9E0D5,"3ST,462",Red/Small,5
NT6NETGM,Laptop,Clothing,Product_9WLKZ,401.89,31,3,15x12x8 cm,15-03-2023,01-01-2024,LQO9Z2,"VGI,UJC",Blue/Medium,2
2FYX1GKZ,Smartphone,Home Appliances,Product_KHBGR,192.54,59,2,17x12x10 cm,15-03-2023,01-01-2024,9M6UQA,"9O2,8LY",Red/Small,4
A68DZX08,Monitor,Electronics,Product_CDHHD,80.43,58,1,13x15x10 cm,01-01-2023,01-01-2025,Y3J5P5,"9XW,KS9",Green/Large,3
2TT719Q3,Smartphone,Clothing,Product_9LS37,442.31,80,1,14x14x8 cm,30-07-2023,01-01-2024,DP74OM,"RAC,UR0",Blue/Medium,2
GDNCFAXX,Monitor,Electronics,Product_9IT5L,24.57,25,2,6x10x12 cm,01-01-2023,01-01-2025,ZQ7U3N,"2O5,5L4",Green/Large,3
N5EZZDDR,Headphones,Electronics,Product_6POT4,437.06,45,1,20x14x9 cm,30-07-2023,01-01-2024,SLU11R,"VPS,ZBG",Green/Large,3
W4T2N2L1,Laptop,Home Appliances,Product_6MFJ5,175.61,11,1,11x5x12 cm,15-03-2023,01-01-2026,81UVKV,"PNC,O5S",Blue/Medium,2
8R6D94FM,Headphones,Electronics,Product_5B2ZQ,85.65,12,2,8x19x6 cm,30-07-2023,01-01-2026,ZXXAGQ,"OXT,OG6",Green/Large,4
0YS9G5KT,Monitor,Home Appliances,Product_628LD,108.29,83,2,5x16x16 cm,01-01-2023,01-01-2025,N6U7BR,"OBV,QR1",Blue/Medium,2
47BNVCTE,Monitor,Home Appliances,Product_9EF1P,58.7,27,1,7x17x7 cm,30-07-2023,01-01-2024,O1PF1J,"DGP,MJT",Green/Large,5
FA9GW6TU,Laptop,Clothing,Product_YU65U,193.4,99,2,8x10x7 cm,01-01-2023,01-01-2026,6RMGEX,"8TY,9JK",Blue/Medium,3
FYYFV4PT,Smartphone,Electronics,Product_TX6QT,446.13,33,3,6x7x7 cm,30-07-2023,01-01-2024,58TJJB,"ONR,QON",Green/Large,2
7ACKAWFJ,Monitor,Clothing,Product_R8R04,63.18,68,2,7x12x14 cm,30-07-2023,01-01-2026,4UMQY4,"GPP,XIX",Red/Small,1
85WZP9GA,Monitor,Clothing,Product_QKMBJ,366.35,10,3,6x16x18 cm,01-01-2023,01-01-2025,T0FVIL,"UGL,SPK",Green/Large,5
5ZCPJ6P7,Smartphone,Clothing,Product_IW2JE,335.08,81,3,16x15x11 cm,01-01-2023,01-01-2024,K08S5M,"95Z,63F",Blue/Medium,5
XHHUMZPF,Headphones,Electronics,Product_DPP9W,434.09,56,2,12x13x15 cm,01-01-2023,01-01-2025,2FFPHI,"RFR,FCA",Green/Large,2
0SB8OV1O,Monitor,Electronics,Product_EODS2,388.67,39,1,17x10x17 cm,30-07-2023,01-01-2025,GC1A1J,"OVK,JZ9",Blue/Medium,1
SPT0QQRK,Headphones,Clothing,Product_8ZX1Z,15.93,97,2,8x8x5 cm,01-01-2023,01-01-2026,5SYVGF,"08S,2U1",Red/Small,2
R83ZSMTA,Headphones,Home Appliances,Product_67I5D,487.77,60,3,12x10x13 cm,01-01-2023,01-01-2025,9AD7PL,"ZQC,9I4",Green/Large,4
EOS0TT3B,Headphones,Electronics,Product_MCKB3,239.6,66,1,7x7x7 cm,15-03-2023,01-01-2026,6WOW3U,"C0L,M3F",Red/Small,5
ZN01YITK,Monitor,Home Appliances,Product_5I0NQ,303.86,6,3,6x19x17 cm,01-01-2023,01-01-2024,ID6F7Z,"Y12,HCH",Green/Large,2
3TX39YQG,Smartphone,Clothing,Product_J5TF3,222.88,82,1,9x20x7 cm,15-03-2023,01-01-2024,8MRY51,"0AY,VX6",Red/Small,5
6OEEVRFC,Monitor,Electronics,Product_XVJX1,261.9,30,3,20x13x6 cm,15-03-2023,01-01-2025,RPW4FS,"R94,XPN",Blue/Medium,4
AFZLBJZ3,Headphones,Electronics,Product_UNHNR,469.77,9,1,11x10x10 cm,01-01-2023,01-01-2026,YJEXTW,"IJ3,OOB",Blue/Medium,1
0GJL6KN6,Headphones,Electronics,Product_RRFYT,323.52,21,2,7x16x6 cm,15-03-2023,01-01-2026,C2JE82,"N55,ESH",Red/Small,4
33OBG3HV,Headphones,Home Appliances,Product_92HCF,494.2,85,3,5x6x13 cm,01-01-2023,01-01-2025,CHX9S1,"TXI,KAN",Blue/Medium,4
NTS1TSEK,Headphones,Electronics,Product_4YRLI,188.62,92,2,7x16x14 cm,01-01-2023,01-01-2026,1RZU88,"6LB,U05",Green/Large,1
CANKWFI5,Monitor,Clothing,Product_XTTUG,242.96,79,3,16x14x7 cm,30-07-2023,01-01-2024,261980,"BZR,PGR",Blue/Medium,1
EI0EW4ZR,Laptop,Clothing,Product_2OHWE,58.51,11,2,20x11x16 cm,01-01-2023,01-01-2026,FZ4EX5,"5AO,4KT",Blue/Medium,2
T00SID6R,Monitor,Clothing,Product_RJWGI,412.1,13,2,14x17x5 cm,30-07-2023,01-01-2025,R5Q4JU,"PSY,BCT",Red/Small,4
YE0W8PJ9,Laptop,Clothing,Product_W6AFJ,218.18,42,2,16x16x14 cm,01-01-2023,01-01-2024,RORLDH,"LFK,DWC",Blue/Medium,4
DOXF83OD,Headphones,Electronics,Product_WXW4R,428.27,18,1,16x13x10 cm,01-01-2023,01-01-2024,ZT2MK4,"H9T,N77",Red/Small,1
XQP7P1JX,Smartphone,Clothing,Product_2S8PB,470.29,71,1,14x7x17 cm,30-07-2023,01-01-2025,HHNIDM,"8PB,Y3F",Blue/Medium,1
I5JGTOEP,Smartphone,Home Appliances,Product_U2UB3,307,5,2,15x16x6 cm,15-03-2023,01-01-2026,8P2B9V,"74G,JAZ",Green/Large,5
XII9XLVV,Monitor,Home Appliances,Product_QTZ13,424.59,15,1,18x8x10 cm,01-01-2023,01-01-2026,4WCK8W,"RTS,HLO",Red/Small,4
3H3WLY9N,Laptop,Electronics,Product_RF4BJ,477.65,55,3,9x9x18 cm,15-03-2023,01-01-2026,9SLM8Y,"VDL,IUD",Red/Small,1
6JWL9T7Z,Monitor,Home Appliances,Product_8ZJM2,108.57,98,2,8x19x15 cm,30-07-2023,01-01-2026,CA2XX2,"2K0,NTE",Blue/Medium,4
Q1RVSOXK,Smartphone,Clothing,Product_L5762,483.78,83,1,19x14x11 cm,30-07-2023,01-01-2025,FDIN3J,"T80,PUS",Green/Large,1
12K61NCN,Headphones,Home Appliances,Product_6DQTP,395.95,69,1,5x12x9 cm,30-07-2023,01-01-2026,95WR6H,"AZR,Z09",Red/Small,5
O96BSCZ9,Monitor,Home Appliances,Product_4WP4C,30.16,55,3,17x13x20 cm,15-03-2023,01-01-2025,99A34P,"8J5,GKT",Green/Large,3
PS77NOJ4,Headphones,Clothing,Product_KFNU8,90.26,3,3,16x8x15 cm,30-07-2023,01-01-2026,U8471J,"LRI,S9B",Green/Large,4
MNNEJLEU,Headphones,Home Appliances,Product_7NFO3,129.81,71,3,7x19x11 cm,01-01-2023,01-01-2024,5JUQIM,"DAP,DAO",Blue/Medium,5
ZXJYOZ7E,Headphones,Electronics,Product_20OCI,91.49,31,3,19x15x8 cm,01-01-2023,01-01-2025,46N781,"NXM,HB4",Red/Small,5
7BTUSUTL,Headphones,Clothing,Product_6UGL8,278.76,82,3,9x17x12 cm,15-03-2023,01-01-2024,DFXMRI,"OWW,RWY",Red/Small,5
RD3QPN2V,Laptop,Clothing,Product_NUBQ1,375.81,7,2,11x9x16 cm,01-01-2023,01-01-2025,USBTBW,"ACJ,GJM",Red/Small,2
JVCIJ9R5,Smartphone,Clothing,Product_B164C,108.52,65,2,15x13x5 cm,15-03-2023,01-01-2026,OU5G1R,"EWS,HRV",Green/Large,4
AMRRVAC6,Smartphone,Clothing,Product_5YAAQ,171.8,62,2,13x17x7 cm,01-01-2023,01-01-2025,VF4M1L,"EMJ,L3D",Blue/Medium,3
82V0KOFP,Headphones,Electronics,Product_2JHFS,134.7,49,2,12x11x20 cm,30-07-2023,01-01-2026,ALONM1,"559,QMH",Blue/Medium,3
GLSRXUAS,Smartphone,Home Appliances,Product_TLXOH,79.91,11,3,6x16x6 cm,30-07-2023,01-01-2024,72M9CG,"VBU,6AS",Green/Large,1
XQJNUPA0,Laptop,Electronics,Product_YTS5X,73.53,75,2,8x6x20 cm,30-07-2023,01-01-2026,HTC4KG,"6UT,SJU",Green/Large,1
ZRG0EO8N,Laptop,Home Appliances,Product_XPEJT,288.54,90,1,8x20x11 cm,01-01-2023,01-01-2025,SMSYD7,"8NV,2BX",Green/Large,2
PX08MPU7,Laptop,Electronics,Product_8LP2Y,309.64,16,2,5x18x8 cm,15-03-2023,01-01-2026,T2N7JC,"OQZ,08W",Blue/Medium,1
HE1K90R2,Laptop,Electronics,Product_43G51,325.32,6,3,12x5x5 cm,30-07-2023,01-01-2024,B8XW5L,"35I,6S2",Red/Small,1
40TGE2P4,Monitor,Clothing,Product_S2UBJ,233.45,72,1,5x18x11 cm,15-03-2023,01-01-2024,C7ALSH,"JPW,W50",Red/Small,4
65TJOQ1M,Monitor,Home Appliances,Product_ZNC4O,155.29,41,1,12x20x8 cm,15-03-2023,01-01-2026,7QVNX1,"5PI,H8Z",Green/Large,5
0OHERCMI,Headphones,Electronics,Product_NTZFA,483.31,100,2,18x10x13 cm,15-03-2023,01-01-2026,8N4ICP,"5G0,R5Y",Green/Large,1
BQST6WSE,Monitor,Home Appliances,Product_2NU2T,391.79,86,3,10x20x7 cm,15-03-2023,01-01-2026,HEHLU5,"73M,KKC",Green/Large,1
